step    timeBC [s]      Q [erg/s]       R [1/s]         Eavg [MeV]      Sigma [MeV]     a               alpha           b             

9140	1.396695e+08	2.373374e+42	2.141819e+48	6.916279e-01	2.106179e-01	7.154649e+54	9.783372e+00	1.559129e+01
9150	1.343600e+08	2.355197e+42	2.124389e+48	6.919616e-01	2.108742e-01	6.903292e+54	9.767552e+00	1.556091e+01
9160	1.292105e+08	2.348896e+42	2.117406e+48	6.923866e-01	2.111980e-01	6.646454e+54	9.747753e+00	1.552276e+01
9170	1.242048e+08	2.361327e+42	2.126859e+48	6.929573e-01	2.116302e-01	6.376611e+54	9.721556e+00	1.547217e+01
9180	1.194438e+08	2.379823e+42	2.141611e+48	6.935745e-01	2.120969e-01	6.112113e+54	9.693443e+00	1.541787e+01
9190	1.149160e+08	2.404951e+42	2.162157e+48	6.942375e-01	2.125977e-01	5.854926e+54	9.663482e+00	1.535999e+01
9200	1.106212e+08	2.433809e+42	2.185938e+48	6.949244e-01	2.131163e-01	5.607853e+54	9.632662e+00	1.530046e+01
9210	1.065455e+08	2.467850e+42	2.214227e+48	6.956418e-01	2.136577e-01	5.370699e+54	9.600694e+00	1.523873e+01
9220	1.026824e+08	2.505481e+42	2.245613e+48	6.963782e-01	2.142133e-01	5.144295e+54	9.568117e+00	1.517583e+01
9230	9.902182e+07	2.547222e+42	2.280548e+48	6.971345e-01	2.147838e-01	4.928572e+54	9.534896e+00	1.511171e+01
9240	9.555425e+07	2.592247e+42	2.318298e+48	6.979049e-01	2.153650e-01	4.723274e+54	9.501281e+00	1.504687e+01
9250	9.226940e+07	2.641592e+42	2.359762e+48	6.986933e-01	2.159597e-01	4.528198e+54	9.467131e+00	1.498101e+01
9260	8.915993e+07	2.692842e+42	2.402816e+48	6.994865e-01	2.165583e-01	4.342856e+54	9.432995e+00	1.491522e+01
9270	8.621286e+07	2.747620e+42	2.448887e+48	7.002884e-01	2.171634e-01	4.168033e+54	9.398742e+00	1.484923e+01
